product_id,category,days_in_stock,weekly_sales_30d,stock_qty,discounts_tried,season_match,price_reductions,sales_velocity,stock_sales_ratio,aging_risk,discount_fail,low_demand,dead_stock_risk,label,days_to_dead,unit_price,locked_capital
P0189,Vitamin,21,14,87,1,1.2971717830389584,2,3.5,24.857142857142858,0,0,0,0.3,0,365.0,498.71506393641863,43388.21056246842
P0190,Antibiotic,30,17,105,1,1.0822560860076864,5,4.25,24.705882352941178,0,0,0,0.3,0,365.0,242.26618741002108,25437.949678052213
P0191,Generic,66,17,97,1,0.31897695673423143,1,4.25,22.823529411764707,0,0,0,0.3,0,365.0,357.1786130012088,34646.32546111725
P0192,Painkiller,68,18,102,1,1.4338682315252402,2,4.5,22.666666666666668,0,0,0,0.3,0,365.0,177.99324491025075,18155.310980845577
P0193,Antibiotic,22,15,99,2,1.4653095182699816,2,3.75,26.4,0,0,0,0.3,0,365.0,326.58303016281957,32331.719986119137
P0194,Painkiller,8,15,87,2,1.409880842233852,1,3.75,23.2,0,0,0,0.3,0,365.0,142.984889878295,12439.685419411666
P0195,Vitamin,60,20,92,1,0.9020875892484406,3,5.0,18.4,0,0,0,0.3,0,365.0,321.6229950423254,29589.315543893936
P0196,Vitamin,8,12,79,1,0.5644502189710547,2,3.0,26.333333333333332,0,0,0,0.3,0,365.0,440.6856073645915,34814.16298180273
P0197,Cough Syrup,51,9,96,2,0.7695176129645778,2,2.25,42.666666666666664,0,0,0,0.3,0,365.0,58.657006150649195,5631.072590462323
P0198,Generic,70,16,113,0,1.0370298556994773,2,4.0,28.25,0,0,0,0.3,0,365.0,277.06388429270567,31308.21892507574
P0199,Painkiller,72,21,101,0,0.7546036571009397,2,5.25,19.238095238095237,0,0,0,0.3,0,365.0,492.06678096037905,49698.74487699829
P0200,Antibiotic,84,9,98,1,1.1498059810436194,2,2.25,43.55555555555556,0,0,0,0.3,0,365.0,121.66813510174403,11923.477239970915
P0201,Vitamin,123,15,90,1,1.2546906573318222,1,3.75,24.0,1,0,0,0.7,1,-41.67654792607413,132.5355476219998,11928.199285979981
P0202,Cough Syrup,41,13,88,0,0.5512714783776691,2,3.25,27.076923076923077,0,0,0,0.3,0,365.0,261.8706744956944,23044.619355621107
P0203,Cough Syrup,78,17,114,1,0.7859302899393605,4,4.25,26.823529411764707,0,0,0,0.3,0,365.0,441.9469311471092,50381.95015077045
P0204,Painkiller,57,15,109,0,1.449293251231272,1,3.75,29.066666666666666,0,0,0,0.3,0,365.0,303.2418242467014,33053.358842890455
P0205,Vitamin,12,24,110,1,0.5997681615151655,1,6.0,18.333333333333332,0,0,0,0.3,0,365.0,278.91889005676285,30681.077906243914
P0206,Generic,1,15,117,0,0.7157369863133147,2,3.75,31.2,0,0,0,0.3,0,365.0,89.04067659707952,10417.759161858305
P0207,Vitamin,20,13,109,0,0.3427926046223667,3,3.25,33.53846153846154,0,0,0,0.3,0,365.0,482.8937065586065,52635.414014888105
P0208,Painkiller,35,9,102,2,0.6988392493243216,6,2.25,45.333333333333336,0,0,0,0.3,0,365.0,206.20216916586463,21032.62125491819
P0209,Painkiller,57,12,113,0,0.7451176777249231,1,3.0,37.666666666666664,0,0,0,0.3,0,365.0,163.3132184664032,18454.393686703563
P0210,Vitamin,113,15,120,2,0.41980267155218676,5,3.75,32.0,1,0,0,0.7,1,-10.984736908180745,235.28477513437323,28234.173016124787
P0211,Painkiller,13,8,103,1,0.3017306999819487,1,2.0,51.5,0,0,0,0.3,0,365.0,236.3819727676189,24347.343195064746
P0212,Vitamin,8,16,85,0,0.9904865812424521,6,4.0,21.25,0,0,0,0.3,0,365.0,256.3398989276268,21788.891408848278
P0213,Antibiotic,198,15,109,4,0.6618319215944626,1,3.75,29.066666666666666,1,1,0,0.8999999999999999,1,-121.68119494663003,359.8421908456243,39222.79880217305
P0214,Vitamin,6,15,85,1,0.32138860471211045,1,3.75,22.666666666666668,0,0,0,0.3,0,365.0,440.57595587650934,37448.956249503295
P0215,Vitamin,39,13,112,0,1.3319331647606154,5,3.25,34.46153846153846,0,0,0,0.3,0,365.0,75.79079605708529,8488.569158393551
P0216,Painkiller,52,23,89,1,1.0012916124799691,3,5.75,15.478260869565217,0,0,0,0.3,0,365.0,270.8458541000174,24105.28101490155
P0217,Painkiller,46,8,106,0,0.5054020205901846,0,2.0,53.0,0,0,0,0.3,0,365.0,236.2901561717324,25046.756554203635
P0218,Cough Syrup,5,21,104,1,1.3382959475291718,1,5.25,19.80952380952381,0,0,0,0.3,0,365.0,54.89605076847048,5709.18927992093
P0219,Cough Syrup,3,13,98,1,0.6043031645675765,5,3.25,30.153846153846153,0,0,0,0.3,0,365.0,417.42025290612594,40907.184784800345
P0220,Antibiotic,6,14,120,1,0.5729348778435073,2,3.5,34.285714285714285,0,0,0,0.3,0,365.0,96.94094050432554,11632.912860519065
P0221,Cough Syrup,52,17,103,1,1.3735608683967229,1,4.25,24.235294117647058,0,0,0,0.3,0,365.0,101.63660427815222,10468.570240649678
P0222,Vitamin,47,11,119,2,0.5153494553513684,1,2.75,43.27272727272727,0,0,0,0.3,0,365.0,71.7342881232665,8536.380286668713
P0223,Painkiller,15,13,105,0,1.3547829518028893,2,3.25,32.30769230769231,0,0,0,0.3,0,365.0,140.18973521651773,14719.922197734362
P0224,Cough Syrup,60,13,102,0,1.2635679614973612,3,3.25,31.384615384615383,0,0,0,0.3,0,365.0,129.56732669952422,13215.86732335147
P0225,Cough Syrup,102,10,114,1,0.67173304899508,4,2.5,45.6,1,0,0,0.7,1,16.440575124369893,206.5396262398227,23545.51739133979
P0226,Antibiotic,2,18,111,0,0.34127649738376264,0,4.5,24.666666666666668,0,0,0,0.3,0,365.0,346.6716774129634,38480.556192838936
P0227,Antibiotic,41,9,112,2,0.39908772426158035,3,2.25,49.77777777777778,0,0,0,0.3,0,365.0,74.43240243281556,8336.429072475343
P0228,Vitamin,70,17,86,1,0.43143392132349295,0,4.25,20.235294117647058,0,0,0,0.3,0,365.0,437.1240920786539,37592.67191876424
P0229,Painkiller,17,19,100,1,1.3689586021925737,1,4.75,21.05263157894737,0,0,0,0.3,0,365.0,196.96037691045012,19696.037691045014
P0230,Antibiotic,22,17,86,0,0.7848431736449707,1,4.25,20.235294117647058,0,0,0,0.3,0,365.0,322.9732989823663,27775.703712483504
P0231,Cough Syrup,57,14,108,0,0.3390357087437932,1,3.5,30.857142857142858,0,0,0,0.3,0,365.0,55.40230049483943,5983.448453442658
P0232,Painkiller,136,16,90,1,0.9678581544668154,3,4.0,22.5,1,0,0,0.7,1,-18.928265831372684,214.6135617807652,19315.220560268866
P0233,Painkiller,99,15,93,0,0.54959070072839,2,3.75,24.8,1,0,0,0.7,1,-12.495827955544732,50.922910357415745,4735.830663239664
P0234,Cough Syrup,52,14,100,0,0.5821512511296227,2,3.5,28.571428571428573,0,0,0,0.3,0,365.0,124.4562231097475,12445.62231097475
P0235,Antibiotic,78,7,96,0,0.4930100819016944,3,1.75,54.857142857142854,0,0,1,0.4,0,365.0,251.5326937120933,24147.138596360957
P0236,Cough Syrup,27,14,111,1,1.2144257548784607,2,3.5,31.714285714285715,0,0,0,0.3,0,365.0,290.7893398773874,32277.616726390002
P0237,Painkiller,61,6,98,2,0.30073547256632716,3,1.5,65.33333333333333,0,0,1,0.4,0,365.0,118.81786987460555,11644.151247711343
P0238,Generic,37,12,86,1,0.8267809966762141,0,3.0,28.666666666666668,0,0,0,0.3,0,365.0,385.34732492704353,33139.869943725746
P0239,Generic,12,10,107,3,0.40424539968298,0,2.5,42.8,0,1,0,0.5,0,365.0,135.05164948427205,14450.52649481711
P0240,Vitamin,72,11,104,0,0.9628495212054642,4,2.75,37.81818181818182,0,0,0,0.3,0,365.0,102.13029147067579,10621.550312950281
P0241,Cough Syrup,48,13,99,4,0.7151908153936111,1,3.25,30.46153846153846,0,1,0,0.5,0,365.0,200.04103074252845,19804.062043510316
P0242,Cough Syrup,26,15,90,0,0.3340218969317138,4,3.75,24.0,0,0,0,0.3,0,365.0,298.142898647429,26832.86087826861
P0243,Vitamin,145,18,102,2,0.853169077386053,5,4.5,22.666666666666668,1,0,0,0.7,1,-79.40197341853502,495.00581738888667,50490.59337366644
P0244,Vitamin,1,12,103,1,0.984702597437763,1,3.0,34.333333333333336,0,0,0,0.3,0,365.0,238.42207833581762,24557.474068589214
P0245,Vitamin,22,15,111,0,0.5971848379952606,2,3.75,29.6,0,0,0,0.3,0,365.0,241.69838775894985,26828.52104124343
P0246,Painkiller,3,12,97,1,1.2186142764852703,1,3.0,32.333333333333336,0,0,0,0.3,0,365.0,76.70006155243476,7439.905970586172
P0247,Cough Syrup,87,11,115,2,0.7452585189531399,1,2.75,41.81818181818182,0,0,0,0.3,0,365.0,394.61885292168654,45381.16808599395
P0248,Painkiller,72,17,96,1,1.199215816972817,1,4.25,22.58823529411765,0,0,0,0.3,0,365.0,131.8023508374695,12653.025680397073
P0249,Vitamin,24,19,99,1,0.9948188748105211,0,4.75,20.842105263157894,0,0,0,0.3,0,365.0,385.1616040454201,38130.99880049659
P0250,Cough Syrup,67,11,93,2,1.3431036815842619,1,2.75,33.81818181818182,0,0,0,0.3,0,365.0,459.77759497847364,42759.316332998045
P0251,Painkiller,30,17,88,4,0.9563097491787258,2,4.25,20.705882352941178,0,1,0,0.5,0,365.0,395.69934294111255,34821.5421788179
P0252,Painkiller,84,21,93,1,0.5227526319848472,1,5.25,17.714285714285715,0,0,0,0.3,0,365.0,339.1040391854967,31536.67564425119
P0253,Vitamin,36,18,107,1,1.2871094331344235,2,4.5,23.77777777777778,0,0,0,0.3,0,365.0,321.76233296988335,34428.56962777752
P0254,Cough Syrup,31,14,98,0,1.2396423002097485,1,3.5,28.0,0,0,0,0.3,0,365.0,254.13480158654318,24905.21055548123
P0255,Vitamin,163,14,102,0,1.4668269776811917,6,3.5,29.142857142857142,1,0,0,0.7,1,-89.49980082140107,115.04421280236963,11734.509705841701
P0256,Cough Syrup,17,14,117,1,0.41229830292904435,2,3.5,33.42857142857143,0,0,0,0.3,0,365.0,400.4773741047885,46855.85277026026
P0257,Generic,7,16,105,1,1.009477394767019,4,4.0,26.25,0,0,0,0.3,0,365.0,264.7950216766672,27803.477276050056
P0258,Antibiotic,52,6,103,1,0.8900027807321789,2,1.5,68.66666666666667,0,0,1,0.4,0,365.0,331.5406204110399,34148.683902337114
P0259,Antibiotic,209,10,114,1,1.1050465385761983,0,2.5,45.6,1,0,0,0.7,1,-114.2023528672968,218.30685301104907,24886.981243259594
P0260,Antibiotic,28,9,100,1,1.4762158177478757,2,2.25,44.44444444444444,0,0,0,0.3,0,365.0,140.32522385619544,14032.522385619544
P0261,Vitamin,3,12,112,0,0.9387264925389069,3,3.0,37.333333333333336,0,0,0,0.3,0,365.0,412.92880870471816,46248.02657492844
P0262,Generic,24,22,80,0,1.122886361935715,1,5.5,14.545454545454545,0,0,0,0.3,0,365.0,204.07991250820555,16326.393000656444
P0263,Cough Syrup,42,14,113,0,0.7166561324664513,2,3.5,32.285714285714285,0,0,0,0.3,0,365.0,440.00601303713535,49720.679473196295
P0264,Painkiller,10,15,99,0,0.6587645852060191,3,3.75,26.4,0,0,0,0.3,0,365.0,484.5762061352068,47973.044407385474
P0265,Cough Syrup,64,13,91,1,0.7023558788204005,2,3.25,28.0,0,0,0,0.3,0,365.0,423.4948372431664,38538.03018912814
P0266,Painkiller,365,13,105,2,0.34632947231632966,1,3.25,32.30769230769231,1,0,0,0.7,1,-278.60067724485134,107.66212038088281,11304.522639992696
P0267,Cough Syrup,36,18,120,1,0.6416887744951139,1,4.5,26.666666666666668,0,0,0,0.3,0,365.0,434.7549173108495,52170.590077301946
P0268,Generic,26,16,100,1,0.5075356725686425,2,4.0,25.0,0,0,0,0.3,0,365.0,283.71102143595454,28371.102143595454
P0269,Painkiller,30,12,100,0,0.8489135758026682,1,3.0,33.333333333333336,0,0,0,0.3,0,365.0,158.6352204039409,15863.522040394091
P0270,Vitamin,7,12,114,0,0.8529897166784777,1,3.0,38.0,0,0,0,0.3,0,365.0,91.92021513176554,10478.904525021273
P0271,Cough Syrup,128,15,88,1,1.2182757974718041,2,3.75,23.466666666666665,1,0,0,0.7,1,-56.53234274516278,175.3294276084616,15428.989629544621
P0272,Cough Syrup,32,23,101,3,0.9027499774704346,3,5.75,17.565217391304348,0,1,0,0.5,0,365.0,111.84218697929671,11296.060884908968
P0273,Painkiller,29,17,94,0,0.8556979059878891,3,4.25,22.11764705882353,0,0,0,0.3,0,365.0,61.54006199064473,5784.765827120605
P0274,Vitamin,64,16,104,1,0.5779515740405896,3,4.0,26.0,0,0,0,0.3,0,365.0,494.4939571013485,51427.37153854024
P0275,Vitamin,35,12,82,1,1.3229760121736127,1,3.0,27.333333333333332,0,0,0,0.3,0,365.0,424.1940117813619,34783.90896607168
P0276,Generic,62,13,109,0,0.4092010868216629,0,3.25,33.53846153846154,0,0,0,0.3,0,365.0,382.52716839358686,41695.46135490097
P0277,Vitamin,3,6,114,0,1.4787551579751435,0,1.5,76.0,0,0,1,0.4,0,365.0,136.85619703697546,15601.606462215203
P0278,Vitamin,100,17,123,2,0.8712899950217978,2,4.25,28.941176470588236,1,0,0,0.7,1,-9.933621048565328,62.481397527881946,7685.211895929479
P0279,Vitamin,169,14,102,0,0.5231843995148685,5,3.5,29.142857142857142,1,0,0,0.7,1,-90.44441987567147,268.341747158611,27370.85821017832
P0280,Antibiotic,62,14,104,0,0.7251936669221795,2,3.5,29.714285714285715,0,0,0,0.3,0,365.0,383.7624934713453,39911.29932101991
P0281,Generic,185,14,103,2,0.3184442192505465,1,3.5,29.428571428571427,1,0,0,0.7,1,-92.79934631068063,483.2768135118931,49777.51179172499
P0282,Cough Syrup,9,23,100,0,0.49982721510988415,5,5.75,17.391304347826086,0,0,0,0.3,0,365.0,429.7476598714196,42974.76598714196
P0283,Painkiller,38,15,101,0,0.7024077831752127,4,3.75,26.933333333333334,0,0,0,0.3,0,365.0,452.0760601975509,45659.68207995264
P0284,Cough Syrup,55,15,94,1,0.9652983345023849,0,3.75,25.066666666666666,0,0,0,0.3,0,365.0,157.3982364834626,14795.434229445484
P0285,Generic,52,13,103,2,0.4553770135738253,2,3.25,31.692307692307693,0,0,0,0.3,0,365.0,119.89670793051593,12349.360916843141
P0286,Painkiller,30,16,91,1,1.1111559554197386,2,4.0,22.75,0,0,0,0.3,0,365.0,161.5017965420173,14696.663485323574
P0287,Generic,24,12,116,1,1.3131317879870157,3,3.0,38.666666666666664,0,0,0,0.3,0,365.0,112.36076296626243,13033.848504086442
P0288,Vitamin,8,14,89,4,0.9868075325686871,2,3.5,25.428571428571427,0,1,0,0.5,0,365.0,409.3177206703065,36429.27713965728
P0289,Painkiller,29,26,93,2,0.6562817366702689,1,6.5,14.307692307692308,0,0,0,0.3,0,365.0,456.36937743462147,42442.3521014198
P0290,Vitamin,10,14,97,2,0.4456707905830457,1,3.5,27.714285714285715,0,0,0,0.3,0,365.0,188.3039118177742,18265.479446324098
P0291,Cough Syrup,79,14,108,0,0.3186420755807376,2,3.5,30.857142857142858,0,0,0,0.3,0,365.0,444.61678232258794,48018.6124908395
P0292,Cough Syrup,14,12,102,2,1.178162799597944,4,3.0,34.0,0,0,0,0.3,0,365.0,74.76583107151103,7626.114769294125
P0293,Painkiller,3,15,110,1,1.0541752419752686,1,3.75,29.333333333333332,0,0,0,0.3,0,365.0,354.81044283222957,39029.148711545255
P0294,Painkiller,48,18,127,0,0.8715400872424486,0,4.5,28.22222222222222,0,0,0,0.3,0,365.0,287.37194445310644,36496.236945544515
P0295,Generic,54,13,95,2,0.4223946626641655,3,3.25,29.23076923076923,0,0,0,0.3,0,365.0,174.53448302890203,16580.775887745694
P0296,Generic,123,13,102,2,0.5484302175167595,3,3.25,31.384615384615383,1,0,0,0.7,1,-28.078930790599866,395.69049290364677,40360.430276171974
P0297,Vitamin,51,11,113,4,1.2782067644239705,1,2.75,41.09090909090909,0,1,0,0.5,0,365.0,145.42127665102777,16432.60426156614
P0298,Painkiller,25,12,110,0,0.8758217616244433,3,3.0,36.666666666666664,0,0,0,0.3,0,365.0,237.26726934240023,26099.399627664025
P0299,Cough Syrup,97,15,91,0,1.4553994315432472,2,3.75,24.266666666666666,1,0,0,0.7,1,-3.027070670832617,369.43670123279736,33618.73981218456
P0300,Generic,46,11,105,1,1.4999665768415789,0,2.75,38.18181818181818,0,0,0,0.3,0,365.0,202.20304151383792,21231.31935895298
P0301,Generic,4,11,105,0,1.2608485516387054,0,2.75,38.18181818181818,0,0,0,0.3,0,365.0,434.9120835153766,45665.76876911454
P0302,Cough Syrup,50,18,109,3,0.6098203318885134,2,4.5,24.22222222222222,0,1,0,0.5,0,365.0,439.44215478783775,47899.194871874315
P0303,Generic,143,19,105,1,0.5773379546161459,2,4.75,22.105263157894736,1,0,0,0.7,1,-61.77782585211672,141.1386888776087,14819.562332148913
P0304,Vitamin,30,11,120,0,0.6043611845085871,2,2.75,43.63636363636363,0,0,0,0.3,0,365.0,248.17549489928572,29781.059387914287
P0305,Painkiller,21,10,105,0,1.4841420945798631,1,2.5,42.0,0,0,0,0.3,0,365.0,244.40568948040018,25662.59739544202
P0306,Cough Syrup,9,15,113,1,0.7024085736819499,3,3.75,30.133333333333333,0,0,0,0.3,0,365.0,234.52031088535804,26500.79513004546
P0307,Painkiller,9,18,98,1,1.1477360923736266,1,4.5,21.77777777777778,0,0,0,0.3,0,365.0,275.88746218382533,27036.971294014882
P0308,Generic,34,17,123,0,1.4508212517736332,2,4.25,28.941176470588236,0,0,0,0.3,0,365.0,83.46484133841614,10266.175484625184
P0309,Generic,54,13,98,3,1.283515376122344,2,3.25,30.153846153846153,0,1,0,0.5,0,365.0,441.5224979003857,43269.2047942378
P0310,Cough Syrup,5,12,92,3,1.017124570956783,2,3.0,30.666666666666668,0,1,0,0.5,0,365.0,180.46165025890008,16602.471823818807
P0311,Vitamin,168,19,96,0,0.5027586296060785,1,4.75,20.210526315789473,1,0,0,0.7,1,-94.24476919379656,50.81557705421535,4878.295397204674
P0312,Antibiotic,84,13,105,3,0.5099258936140156,2,3.25,32.30769230769231,0,1,0,0.5,0,365.0,358.2967697010548,37621.160818610755
P0313,Cough Syrup,53,15,90,3,0.89090770268206,4,3.75,24.0,0,1,0,0.5,0,365.0,342.7124376923932,30844.11939231539
P0314,Antibiotic,105,11,98,0,1.4423333950490915,1,2.75,35.63636363636363,1,0,0,0.7,1,-29.547047862479843,492.42299597043177,48257.45360510232
P0315,Antibiotic,5,11,99,2,1.3853924349007858,4,2.75,36.0,0,0,0,0.3,0,365.0,373.6612464833504,36992.46340185169
P0316,Vitamin,38,22,95,2,0.49943046654530043,2,5.5,17.272727272727273,0,0,0,0.3,0,365.0,199.7177486703252,18973.186123680895
P0317,Antibiotic,59,20,91,2,0.6452636937298091,1,5.0,18.2,0,0,0,0.3,0,365.0,478.67789830928393,43559.688746144835
P0318,Antibiotic,105,17,99,1,1.0065735786671701,2,4.25,23.294117647058822,1,0,0,0.7,1,-28.912672582688284,214.40560966806564,21226.155357138497
P0319,Vitamin,91,18,93,2,0.8729165907035579,1,4.5,20.666666666666668,1,0,0,0.7,1,-3.750024098047253,419.56010865841887,39019.09010523296
P0320,Antibiotic,19,11,108,0,0.4432353712518148,2,2.75,39.27272727272727,0,0,0,0.3,0,365.0,201.05333116033358,21713.759765316026
P0321,Antibiotic,169,19,105,2,0.7431686243979834,2,4.75,22.105263157894736,1,0,0,0.7,1,-69.18679545403216,71.91874107058979,7551.467812411928
P0322,Antibiotic,7,14,104,1,1.445657241186356,3,3.5,29.714285714285715,0,0,0,0.3,0,365.0,380.2031874474596,39541.131494535795
P0323,Cough Syrup,124,13,89,1,1.4417306696934031,4,3.25,27.384615384615383,1,0,0,0.7,1,-50.43561647331944,207.5949188383395,18475.947776612218
P0324,Cough Syrup,212,15,120,2,0.9713110572319097,1,3.75,32.0,1,0,0,0.7,1,-119.64310365910863,202.49946456587855,24299.935747905427
P0325,Cough Syrup,11,9,103,1,1.0623135656126732,1,2.25,45.77777777777778,0,0,0,0.3,0,365.0,372.13323208992506,38329.72290526228
P0326,Vitamin,76,15,95,2,0.5662875370307491,0,3.75,25.333333333333332,0,0,0,0.3,0,365.0,194.91703748152693,18517.118560745057
P0327,Generic,2,12,117,0,1.1903432717047575,0,3.0,39.0,0,0,0,0.3,0,365.0,103.10571689586106,12063.368876815744
P0328,Antibiotic,31,15,113,1,0.3629954245618576,2,3.75,30.133333333333333,0,0,0,0.3,0,365.0,232.02961335752244,26219.346309400036
P0329,Antibiotic,43,22,99,0,0.5648186257967172,2,5.5,18.0,0,0,0,0.3,0,365.0,420.72981779697506,41652.25196190053
P0330,Vitamin,52,14,120,3,0.30706042519801,0,3.5,34.285714285714285,0,1,0,0.5,0,365.0,108.5920196029071,13031.042352348852
P0331,Antibiotic,164,19,105,3,0.7628415105015225,3,4.75,22.105263157894736,1,1,0,0.8999999999999999,1,-61.866637564257616,299.5163490937266,31449.216654841293
P0332,Cough Syrup,66,10,96,1,1.3203134384425101,2,2.5,38.4,0,0,0,0.3,0,365.0,109.51668227467123,10513.601498368438
P0333,Generic,39,16,107,2,1.4790077725319635,1,4.0,26.75,0,0,0,0.3,0,365.0,72.13228179776678,7718.154152361046
P0334,Painkiller,99,18,110,3,1.1013071704566686,5,4.5,24.444444444444443,1,1,0,0.8999999999999999,1,10.569195722716472,220.41939855438173,24246.13384098199
P0335,Antibiotic,180,12,98,2,1.193840022511719,2,3.0,32.666666666666664,1,0,0,0.7,1,-81.7280415634095,346.0474923486192,33912.65425016468
P0336,Cough Syrup,1,24,110,1,0.615299493857928,1,6.0,18.333333333333332,0,0,0,0.3,0,365.0,173.74429993832365,19111.872993215602
P0337,Painkiller,242,16,114,1,0.9243992321865777,3,4.0,28.5,1,0,0,0.7,1,-147.1398383768442,250.57901648183793,28566.007878929522
P0338,Generic,5,13,101,1,1.1838934785904378,5,3.25,31.076923076923077,0,0,0,0.3,0,365.0,271.0989161344052,27380.990529574927
P0339,Painkiller,101,17,74,0,0.8967309911601349,2,4.25,17.41176470588235,1,0,0,0.7,1,-6.72665094136766,428.5806266038533,31714.966368685145
P0340,Cough Syrup,19,17,83,1,0.4062556705368551,1,4.25,19.529411764705884,0,0,0,0.3,0,365.0,418.54064378240815,34738.87343393988
P0341,Painkiller,8,15,101,1,1.189037031797171,2,3.75,26.933333333333334,0,0,0,0.3,0,365.0,51.05624443291503,5156.680687724418
P0342,Vitamin,34,15,93,1,0.5634772702497024,3,3.75,24.8,0,0,0,0.3,0,365.0,236.2635473986262,21972.509908072236
P0343,Painkiller,61,18,95,2,0.4172372051251869,1,4.5,21.11111111111111,0,0,0,0.3,0,365.0,345.2409643820089,32797.89161629084
P0344,Antibiotic,28,14,99,1,0.8736695385904583,1,3.5,28.285714285714285,0,0,0,0.3,0,365.0,433.57827675271733,42924.249398519016
P0345,Antibiotic,3,10,103,1,0.3895308933595357,0,2.5,41.2,0,0,0,0.3,0,365.0,72.00400249300677,7416.412256779697
P0346,Vitamin,54,21,84,0,1.0553324003779845,3,5.25,16.0,0,0,0,0.3,0,365.0,332.7117432849124,27947.78643593264
P0347,Cough Syrup,139,12,102,2,1.068567900375894,1,3.0,34.0,1,0,0,0.7,1,-56.75460849722302,428.90877390475185,43748.69493828469
P0348,Antibiotic,28,9,95,1,0.6080423677596111,2,2.25,42.22222222222222,0,0,0,0.3,0,365.0,164.78420926251846,15654.499879939254
P0349,Generic,14,20,100,0,1.4574413061691123,2,5.0,20.0,0,0,0,0.3,0,365.0,142.3653491149955,14236.53491149955
P0350,Antibiotic,35,16,100,0,1.2893419040957879,2,4.0,25.0,0,0,0,0.3,0,365.0,260.53222442297124,26053.222442297123
P0351,Antibiotic,2,7,116,0,0.431504349479673,3,1.75,66.28571428571429,0,0,1,0.4,0,365.0,483.1608117980943,56046.65416857894
P0352,Cough Syrup,103,20,107,0,1.198214552806914,2,5.0,21.4,1,0,0,0.7,1,-25.937370043892138,361.79887752857985,38712.47989555804
P0353,Painkiller,105,8,93,1,0.7236896251318012,2,2.0,46.5,1,0,0,0.7,1,-23.42983196653654,241.01827091227108,22414.69919484121
P0354,Antibiotic,53,13,102,1,1.2003462259787505,4,3.25,31.384615384615383,0,0,0,0.3,0,365.0,59.388259974875226,6057.602517437273
P0355,Vitamin,26,20,103,3,1.2609537508231305,0,5.0,20.6,0,1,0,0.5,0,365.0,300.5266385470478,30954.243770345925
P0356,Painkiller,96,22,100,1,0.48165366727255393,2,5.5,18.181818181818183,1,0,0,0.7,1,23.452502062921983,206.95460080861213,20695.460080861212
P0357,Generic,48,17,109,1,1.0942103818054831,1,4.25,25.647058823529413,0,0,0,0.3,0,365.0,133.57113896886645,14559.254147606443
